0,-11269
1,-10180
2,-10749
3,-10036
4,-11737
5,-10072
6,-6621
7,-8148
8,-11311
9,-6153
10,-8655
11,-7767
12,-9421
13,-8018
14,-7496
15,-8809
16,-10744
17,-9904
18,-6259
19,-6075
20,-6730
21,-5951
22,-6864
23,-11569
24,-10452
25,-7171
26,-3388
27,-7219
28,-4181
29,-8135
30,-8664
31,-4922
32,-10179
33,-5756
34,-9405
35,-3652
36,-7863
37,-3781
38,-2997
39,-10531
40,-5252
41,-9480
42,-7215
43,-9041
44,-5189
45,-9004
46,-4723
47,-5026
48,-12120
49,-10929
50,-7684
51,-6201
52,-1541
53,-3575
54,-4349
55,-6735
56,-6083
57,-7518
58,-6938
59,-6684
60,-5424
61,-4480
62,-3472
63,-10888
64,-3179
65,-8685
66,21
67,-3980
68,-4665
69,-8664
70,-4429
71,-4322
72,-7352
73,-1439
74,-6235
75,-2466
76,-2453
77,44
78,-3805
79,-1917
80,-1517
81,-2884
82,-5339
83,-3262
84,-3210
85,-3607
86,-2327
87,-570
88,-7018
89,-1940
90,-2351
91,-7327
92,-107
93,-17
94,-1827
95,-8118
96,-1821
97,-2130
98,-2078
99,-1132
100,-1825
101,-1882
102,-2751
103,-3391
104,-1169
105,-1074
106,-1814
107,-1141
108,-1995
109,-1623
110,-2821
111,-4224
112,-1550
113,-8935
114,-7407
115,-3127
116,-1253
117,-631
118,-6537
119,-1862
120,454
121,-4559
122,-1531
123,1436
124,-730
125,-3640
126,-5466
127,75
128,-1468
129,2116
130,570
131,-334
132,549
133,-752
134,2920
135,2783
136,-10332
137,-595
138,-952
139,-1762
140,740
141,-740
142,255
143,-629
144,-2550
145,301
146,2694
147,-1217
148,1939
149,636
150,-562
151,355
152,512
153,-3799
154,613
155,51
156,1436
157,-613
158,-1711
159,1410
160,-5389
161,907
162,-1916
163,-5776
164,807
165,706
166,-1660
167,-4804
168,2675
169,943
170,-3549
171,135
172,1900
173,116
174,666
175,1366
176,87
177,1226
178,927
179,1732
180,2196
181,-784
182,623
183,-5570
184,339
185,-139
186,852
187,-2721
188,621
189,526
190,-312
191,-6011
192,1613
193,2540
194,-2472
195,36
196,-555
197,2314
198,133
199,1022
200,-3127
201,-726
202,710
203,2920
204,-266
205,3611
206,-182
207,337
208,-116
209,3044
210,1827
211,1894
212,-2394
213,-4070
214,2228
215,3146
216,-77
217,1446
218,-935
219,1399
220,1315
221,185
222,917
223,3492
224,1813
225,848
226,2565
227,3243
228,2501
229,2742
230,2682
231,389
232,1710
233,2860
234,3178
235,1040
236,886
237,1111
238,1042
239,2112
240,2150
241,2270
242,2946
243,1426
244,1559
245,3255
246,2799
247,4714
248,2987
249,4110
250,3411
251,3278
252,1700
253,2674
254,-811
255,1465
256,1122
257,3256
258,893
259,3639
260,3780
261,48
262,2642
263,3926
264,614
265,1149
266,3064
267,1655
268,2516
269,2976
270,3058
271,3466
272,3854
273,3252
274,2517
275,1192
276,2920
277,3615
278,2207
279,3725
280,2576
281,2136
282,3055
283,3180
284,45
285,1403
286,925
287,2523
288,2386
289,3548
290,3431
291,4143
292,3603
293,2411
294,2629
295,1853
296,1573
297,2827
298,3980
299,3023
300,3414
301,4163
302,2701
303,3029
304,2338
305,2394
306,3516
307,3878
308,2308
309,2854
310,3128
311,4015
312,3997
313,2639
314,3530
315,3302
316,3059
317,1615
318,2570
319,2235
320,1872
321,2852
322,4506
323,2995
324,3069
325,1720
326,2853
327,3322
328,604
329,-1103
330,3725
331,3078
332,2873
333,3668
334,4613
335,2631
336,3108
337,3739
338,3033
339,2052
340,3697
341,2042
342,2683
343,4129
344,3154
345,2493
346,2397
347,4225
348,3997
349,3462
350,2557
351,4053
352,3189
353,4087
354,2401
355,3381
356,1839
357,4585
358,4707
359,574
360,2938
361,2597
362,1883
363,2242
364,-174
365,1588
366,3173
367,3804
368,2882
369,2428
370,-87
371,3852
372,3276
373,3388
374,5393
375,-5217
376,4741
377,1233
378,3706
379,4434
380,3731
381,3963
382,927
383,3848
384,4692
385,5405
386,3190
387,2963
388,2400
389,2728
390,4342
391,4681
392,3141
393,5512
394,3783
395,3294
396,3985
397,3655
398,4166
399,1671
400,5663
401,4117
402,3219
403,4790
404,2466
405,4565
406,4798
407,124
408,4205
409,4254
410,4077
411,1411
412,3568
413,3394
414,5384
415,4208
416,5570
417,-272
418,4671
419,4373
420,5472
421,4719
422,291
423,2201
424,4719
425,6119
426,4603
427,1029
428,4067
429,4601
430,3711
431,4444
432,-1695
433,3715
434,-3507
435,5366
436,3539
437,3105
438,5510
439,5615
440,6090
441,5261
442,4461
443,833
444,4362
445,4855
446,3492
447,5572
448,4150
449,5631
450,5148
451,5363
452,4520
453,6350
454,5111
455,4984
456,5996
457,5443
458,6241
459,4391
460,6078
461,4993
462,5236
463,6567
464,4651
465,4792
466,6309
467,5228
468,6552
469,6765
470,7062
471,6291
472,5834
473,6181
474,6425
475,5965
476,5087
477,6328
478,6771
479,6747
480,6513
481,6313
482,5005
483,5903
484,5555
485,6616
486,6196
487,5159
488,3182
489,5870
490,5504
491,6654
492,5852
493,6380
494,7180
495,6696
496,5888
497,6099
498,5802
499,5954
500,5926
501,5336
502,6192
503,6152
504,5397
505,6720
506,6156
507,6375
508,6462
509,4857
510,6000
511,5614
512,6060
513,6495
514,6673
515,6651
516,5703
517,6698
518,4605
519,5613
520,7323
521,5128
522,6898
523,6171
524,7803
525,7002
526,6044
527,5749
528,6666
529,7230
530,6936
531,6296
532,6549
533,5866
534,5500
535,5817
536,6716
537,6511
538,6852
539,6850
540,6479
541,6782
542,6561
543,6436
544,5392
545,7186
546,6970
547,7234
548,5966
549,5786
550,5548
551,8163
552,7187
553,5998
554,7362
555,6197
556,7188
557,7126
558,6840
559,6671
560,7061
561,6397
562,7184
563,6996
564,6698
565,6843
566,7115
567,7847
568,7293
569,6802
570,7155
571,6670
572,7157
573,6866
574,7284
575,7177
576,8029
577,7516
578,7401
579,7523
580,7480
581,6697
582,7945
583,7636
584,6568
585,5658
586,7402
587,7041
588,7420
589,8000
590,6646
591,7903
592,7725
593,7321
594,6289
595,6757
596,7709
597,6849
598,7372
599,7348
600,7860
601,6485
602,6436
603,7749
604,7663
605,7258
606,8350
607,8138
608,7529
609,7190
610,8555
611,8667
612,6740
613,7843
614,8155
615,8498
