0,-9567.5
1,-10889.5
2,-12550.25
3,-9665.75
4,-6990.25
5,-10741.5
6,-13222.25
7,-6460.5
8,-11305.5
9,-8561.25
10,-9276.0
11,-10786.0
12,-13178.5
13,-9645.5
14,-7979.75
15,-8312.5
16,-7323.75
17,-10949.75
18,-9895.25
19,-2589.0
20,-10223.5
21,-8406.25
22,-11294.25
23,-7675.5
24,-7516.5
25,-7951.5
26,-7729.75
27,-7642.25
28,-7814.75
29,-10699.25
30,-6307.25
31,-11103.25
32,-7123.5
33,-6229.75
34,-8452.25
35,-12019.0
36,-7584.5
37,-5091.5
38,-6785.0
39,-5898.5
40,-8172.0
41,-9386.75
42,-5231.0
43,-8762.25
44,-8515.0
45,-10093.25
46,-9660.0
47,-10280.25
48,-6429.5
49,-11833.5
50,-5755.25
51,-6916.75
52,-10773.5
53,-8377.5
54,-7852.5
55,-8944.75
56,-4696.25
57,-6077.25
58,-7322.75
59,-5286.5
60,-5064.0
61,-3001.5
62,-7187.25
63,-6996.25
64,-3725.0
65,-4963.75
66,-5592.5
67,-11544.5
68,-3016.75
69,-4867.0
70,-8154.75
71,-5865.0
72,-4344.0
73,-6990.75
74,-8689.25
75,-7697.5
76,-11604.0
77,-5937.75
78,-5942.5
79,-4729.75
80,-9540.5
81,-5726.25
82,-8245.5
83,-5136.0
84,-8697.75
85,-5509.25
86,-4479.5
87,-5368.25
88,-9435.0
89,-4210.75
90,-8208.5
91,-5157.75
92,-2291.5
93,-5200.25
94,-5911.75
95,-6097.0
96,-5755.0
97,-4698.75
98,-8218.5
99,-6217.75
100,-5341.25
101,-9477.25
102,-9770.75
103,-9370.5
104,-6211.75
105,-5260.25
106,-7967.75
107,-4669.25
108,-3156.25
109,-8817.0
110,-3312.25
111,-4782.0
112,-3609.75
113,-6632.0
114,-6148.0
115,-4040.25
116,-5422.25
117,-2009.0
118,-9621.75
119,-5458.75
120,-1983.5
121,-5402.75
122,-6092.0
123,-5169.75
124,-5298.75
125,-2699.0
126,-4919.5
127,-5491.5
128,-6831.25
129,-5930.75
130,-2370.5
131,-5214.25
132,-9261.0
133,-3791.0
134,-4551.25
135,-4577.5
136,-8257.25
137,-4454.25
138,-7580.25
139,-4011.0
140,-7173.0
141,-6428.5
142,-2039.75
143,-5383.5
144,-3952.25
145,-2350.0
146,-4283.5
147,-3423.75
148,-417.5
149,-3649.25
150,-4153.0
151,-3390.0
152,-2311.25
153,-4760.5
154,-3800.25
155,-4454.0
156,-7610.25
157,-8787.25
158,-3897.5
159,-4584.75
160,-4060.75
161,-2320.75
162,-3032.0
163,-4217.0
164,-4379.75
165,-987.0
166,-3671.5
167,-6746.75
168,-1501.75
169,-1388.5
170,-5179.25
171,-7108.0
172,-5339.25
173,-7326.75
174,-4201.75
175,-5368.25
176,-2469.5
177,-4944.75
178,-4342.25
179,-3739.5
180,-3395.75
181,-915.25
182,-4265.0
183,-1825.25
184,-3946.5
185,-5186.75
186,-5559.75
187,-3575.75
188,-6109.25
189,-7771.25
190,-4146.0
191,-4698.0
192,-2186.25
193,-3318.0
194,-5732.75
195,-2705.75
196,-11835.75
197,-2756.0
198,-4607.5
199,-6111.75
200,-6183.0
201,-6185.25
202,-5037.75
203,-3837.5
204,-6436.5
205,-7965.5
206,-7575.25
207,-5491.5
208,-5431.75
209,-4602.0
210,-5811.5
211,-5158.25
212,-2944.0
213,-3652.75
214,-7553.5
215,-2413.5
216,-4055.0
217,-4802.5
218,-4651.0
219,-6174.5
220,-602.25
221,-10436.25
222,-7517.75
223,-3707.0
224,-11628.75
225,-4403.0
226,-6482.0
227,-4715.75
228,-4582.0
229,-10927.75
230,-4198.25
231,-4326.0
232,-10653.75
233,-4399.25
234,-3707.0
235,-2583.0
236,-6811.25
237,-6103.5
238,-4464.75
239,-3184.25
240,-6231.5
241,-4206.25
242,-6639.75
243,-3823.25
244,-3813.25
245,-5077.5
246,-5768.25
247,-4878.5
248,-9181.0
249,-1314.5
250,-2952.75
251,-6725.25
252,-4706.75
253,-6926.75
254,1376.25
255,-7802.75
256,-1115.75
257,-4946.5
258,-1947.0
259,-6625.0
260,-4411.5
261,-7236.75
262,-5200.0
263,314.75
264,-1962.0
265,-3802.25
266,-674.75
267,-2248.75
268,-1858.0
269,-3306.0
270,-5130.75
271,-10210.25
272,-6855.5
273,-2502.75
274,-5356.5
275,1153.25
276,-4265.75
277,-1160.25
278,-1866.25
279,-5530.5
280,-1941.5
281,-3143.0
282,-3319.5
283,309.0
284,-4788.75
285,-4159.75
286,-307.5
287,-5009.75
288,-2739.75
289,-7424.25
290,-3776.5
291,-1777.0
292,-1414.5
293,-4287.75
294,-3245.5
295,-2859.0
296,-3292.0
297,-1504.0
298,-5034.5
299,-5542.75
300,-5035.25
301,-6601.25
302,-4840.75
303,-6972.0
304,-1793.0
305,-1859.25
306,-1812.25
307,-8703.75
308,-3438.25
309,-1996.0
310,614.5
311,-3614.75
312,-4529.75
313,-6852.5
314,-2612.0
315,-2613.25
316,-2129.5
317,-6942.0
318,-2505.75
319,-5732.25
320,-5203.0
321,-7434.5
322,-1888.75
323,-4824.0
324,-3969.25
325,-3695.5
326,-9236.25
327,-1700.0
328,-9107.5
329,-5693.5
330,-2904.0
331,-2174.5
332,-5038.25
333,-4932.25
334,-3162.25
335,-1700.5
336,-433.25
337,-2921.5
338,-3261.75
339,-2871.25
340,-8110.75
341,-6026.25
342,-3222.5
343,180.25
344,-5537.5
345,-226.75
346,-2755.75
347,168.0
348,-5581.25
349,-3692.25
350,-2874.25
351,1734.0
352,-3020.75
353,-8891.25
354,-168.0
355,-16.75
356,-109.75
357,-2352.0
358,349.5
359,1924.0
360,2281.25
361,689.25
362,-1081.25
363,247.0
364,-3694.25
365,997.25
366,-4161.25
367,-1716.25
368,-644.25
369,139.75
370,-5801.0
371,-8431.0
372,-9473.5
373,-4841.0
374,439.25
375,-5149.25
376,-638.5
377,486.5
378,-30.0
379,139.75
380,1445.0
381,-863.25
382,-759.5
383,-4.75
384,-446.25
385,-2608.5
386,-991.25
387,-4368.5
388,-5197.75
389,-3652.75
390,-1590.0
391,-1855.75
392,-696.25
393,-98.0
394,-2203.25
395,738.0
396,-2556.0
397,953.75
398,-449.5
399,-11194.75
400,-4456.75
401,-835.5
402,-1883.75
403,-8211.75
404,734.0
405,-1236.5
406,1847.75
407,385.0
408,464.25
409,-2533.0
410,-1841.5
411,-2613.0
412,1024.0
413,-527.25
414,1035.5
415,1292.75
416,-705.0
417,700.0
418,-921.75
419,-1970.25
420,-1831.0
421,2589.25
422,-275.5
423,-974.5
424,1439.0
425,-2911.75
426,1180.5
427,1368.0
428,56.75
429,-295.0
430,-2950.0
431,3733.25
432,-1378.25
433,398.5
434,-3542.75
435,999.5
436,1912.25
437,915.75
438,-2492.25
439,1803.75
440,1850.5
441,791.75
442,2523.25
443,4250.75
444,-6359.0
445,-3049.0
446,-3960.25
447,-3192.25
448,-4394.25
449,-8434.25
450,1001.75
451,1022.75
452,-1192.25
453,2649.0
454,-1648.75
455,2416.75
456,2977.0
457,3343.75
458,677.0
459,2551.0
460,-1726.25
461,2804.0
462,-2425.5
463,519.5
464,-6889.25
465,1177.75
466,523.5
467,-146.5
468,2847.5
469,-923.75
470,-2112.5
471,2328.75
472,2419.0
473,241.0
474,2672.75
475,1883.5
476,2238.25
477,4034.5
478,-3412.0
479,-583.5
480,1830.5
481,1412.75
482,1833.0
483,-596.0
484,2024.75
485,1220.75
486,474.0
487,3269.75
488,2018.5
489,3100.25
490,2231.0
491,-403.25
492,2612.25
493,-383.5
494,2809.0
495,-260.25
496,2075.25
497,5326.25
498,-6364.75
499,1719.25
500,2080.5
501,3739.75
502,3298.5
503,3058.25
504,-1033.25
505,3534.25
506,-70.0
507,3143.25
508,-431.0
509,3164.5
510,216.25
511,971.75
512,3292.5
513,1804.0
514,1193.75
515,-5817.75
516,1318.0
517,183.75
518,2629.75
519,2765.25
520,2063.0
521,-1425.25
522,2330.25
523,2289.25
524,2776.5
525,3238.25
526,1474.5
527,-27.25
528,2970.0
529,2966.75
530,1279.5
531,1972.5
532,2931.25
533,2281.25
534,1500.5
535,1752.75
536,-1722.5
537,4379.75
538,2270.0
539,-477.0
540,2349.25
541,2090.0
542,2929.0
543,-2298.5
544,2668.5
545,1649.25
546,1966.0
547,744.25
548,3046.0
549,2259.5
550,3248.0
551,885.0
552,-7816.5
553,-3258.25
554,296.75
555,5262.5
556,3169.25
557,3299.75
558,3681.5
559,2499.0
560,-266.5
561,1982.0
562,4059.25
563,4175.0
564,-264.25
565,4479.25
566,3612.0
567,4245.0
568,1831.25
569,-248.5
570,3040.0
571,2079.0
572,1819.25
573,5788.75
574,3570.75
575,4542.0
576,2581.0
577,5258.25
578,2133.25
579,3532.75
580,-691.25
581,2954.25
582,207.25
583,1555.5
584,1945.25
585,30.0
586,2074.75
587,1087.75
588,2981.5
589,3369.75
590,-213.5
591,4508.5
592,1857.75
593,243.0
594,3094.0
595,4512.75
596,-306.75
597,3143.0
598,449.5
599,2227.25
600,137.75
601,3415.0
602,2689.5
603,2475.5
604,4076.25
605,3853.75
606,3891.5
607,5096.0
608,-61.75
609,315.75
610,3979.0
611,-475.0
612,2565.0
613,3022.75
614,2834.5
615,4390.0
616,2085.75
617,3378.0
618,2449.0
619,1920.5
620,1455.75
621,3471.75
622,3929.25
623,2266.0
624,2514.5
625,571.25
626,2401.5
627,1807.25
628,4553.25
629,1087.5
630,835.0
631,1377.5
632,4000.25
633,3956.5
634,3218.5
635,2956.25
636,868.25
637,376.75
638,-841.5
639,2591.5
640,758.25
641,5053.25
642,3266.0
643,2770.5
644,1482.5
645,2718.5
646,-2683.0
647,3520.75
648,928.25
649,1337.75
650,2223.75
651,1319.25
652,1679.75
653,2433.5
654,1085.75
655,1833.25
656,2694.5
657,2695.25
658,2070.0
659,3498.5
660,2639.5
661,157.0
662,3418.25
663,3621.25
664,2717.25
665,2465.5
666,156.75
667,2659.5
668,2273.5
669,3647.5
670,-2659.75
671,4965.75
672,2725.5
673,2037.0
674,2164.75
675,4421.25
676,2479.25
677,3442.0
678,2221.0
679,1911.5
680,3326.25
681,2393.5
682,2623.25
683,3009.75
684,3456.25
685,5610.0
686,3655.25
687,3294.25
688,2127.25
689,3540.75
690,3212.75
691,5235.75
692,3041.25
693,3416.75
694,4700.5
695,2693.5
696,3343.0
697,1987.5
698,1736.5
699,2130.75
700,2786.5
701,1423.25
702,1448.25
703,2868.25
704,2428.75
705,4307.0
706,4308.25
707,3256.25
708,3775.75
709,5322.75
710,2584.0
711,4142.0
712,1233.5
713,3035.75
714,1435.25
715,2198.25
716,1824.0
717,3160.5
718,2909.5
719,4114.0
720,2957.25
721,1172.0
722,2840.75
723,1638.5
724,5084.5
725,4737.25
726,3523.5
727,4389.5
728,2643.75
729,4753.25
730,2554.25
731,3849.5
732,4493.0
733,2230.5
734,4997.0
735,3729.75
736,3631.25
737,1384.5
738,3519.0
739,3478.0
740,2458.75
741,3028.5
742,3463.25
743,2089.0
744,2893.0
745,2517.25
746,3477.25
747,2815.5
748,-213.5
749,3853.5
750,-577.5
751,3125.25
752,417.75
753,517.5
754,4802.75
755,3425.25
756,4494.5
757,2341.75
758,3744.0
759,4379.5
760,4756.5
761,-662.25
762,3272.75
763,2343.0
764,3174.5
765,4522.25
766,2436.0
767,3561.25
768,3411.5
769,-2646.0
770,2568.0
771,2344.5
772,4611.75
773,4906.25
774,4429.25
775,3432.0
776,1659.25
777,2713.75
778,4131.25
779,4279.75
780,2941.5
781,-3686.0
782,3019.0
783,3603.75
784,2785.0
785,3748.0
786,3276.0
787,3866.25
788,3862.25
789,2888.0
790,2396.25
791,-995.25
792,4049.75
793,2878.5
794,2727.5
795,2882.5
796,2172.5
797,4148.5
798,2165.5
799,2401.5
800,3525.25
801,4370.75
802,688.25
803,3851.75
804,5735.25
805,3951.75
806,4796.25
807,2937.5
808,2064.0
809,2665.75
810,3990.75
811,2619.25
812,2090.0
813,4614.5
814,2799.25
815,2383.25
816,2010.25
817,3998.5
818,-1748.25
819,3667.0
820,322.0
821,4648.0
822,2768.75
823,4790.0
824,2112.25
825,3781.75
826,3008.0
827,2092.0
828,4599.5
829,4166.25
830,3677.25
831,3308.75
832,2528.25
833,4359.75
834,3945.5
835,-767.5
836,435.75
837,3982.0
838,6215.5
839,2142.0
840,2723.0
841,4205.75
842,3267.5
843,-1562.0
844,2182.75
845,4611.0
846,3632.0
847,3007.25
848,4472.5
849,214.75
850,2524.25
851,-495.25
852,3631.25
853,2440.5
854,3739.5
855,4580.0
856,1020.75
857,5452.5
858,3504.75
859,2235.5
860,1793.0
861,1792.75
862,4075.25
863,-978.75
864,1452.75
865,577.0
866,3667.75
867,5078.5
868,3685.0
869,3069.0
870,4906.5
871,5362.5
872,4670.25
873,2806.25
874,-5950.0
875,-1394.75
