0,-12028.75
0,-7729.25
1,-11337.25
2,-7306.5
3,-12967.5
4,-9388.0
5,-12044.5
6,-7333.25
7,-8517.75
8,-9567.5
9,-9628.0
10,-9263.0
11,-9568.0
12,-6168.75
13,-11061.75
14,-9656.0
15,-10851.75
16,-6758.25
17,-10311.75
18,-8935.5
19,-6613.75
20,-5773.5
21,-7894.75
22,-10826.25
23,-5948.75
24,-7353.25
25,-7374.5
26,-9585.5
27,-5916.0
28,-9475.0
29,-7239.5
30,-11663.25
31,-7826.75
32,-13051.5
33,-5157.75
34,-11158.5
35,-10748.0
36,-10484.0
37,-9091.25
38,-4854.5
39,-9504.25
40,-3246.0
41,-9473.25
42,-8167.75
43,-9762.75
44,-6536.75
45,-6840.75
46,-7972.75
47,-5545.25
48,-6764.0
49,-9450.75
50,-7272.75
51,-9313.5
52,-7594.0
53,-8572.75
54,-6216.5
55,-8106.25
56,-8577.0
57,-4497.75
58,-2809.75
59,-6833.75
60,-4800.25
61,-9402.5
62,-6916.0
63,-8435.75
64,-6289.5
65,-6789.75
66,-5490.0
67,-7991.75
68,-5822.25
69,-6216.0
70,-3543.5
71,-3229.0
72,-900.5
73,-4593.75
74,-5823.25
75,-6407.25
76,-5807.5
77,-5392.5
78,-3172.75
79,-12479.0
80,-7301.25
81,-6350.0
82,-8378.0
83,-2803.0
84,-6336.0
85,-748.75
86,-13138.0
87,-4993.0
88,-7687.0
89,-13142.0
90,-3737.75
91,-5649.5
92,-6329.25
93,-7284.25
94,-4671.0
95,-6628.75
96,-4525.0
97,-2494.75
98,-2133.5
99,-5639.75
100,-6147.5
101,-3673.0
102,-1325.5
103,-8007.0
104,-5654.5
105,-1738.0
106,-9033.75
107,-2321.75
108,-8273.25
109,-3091.0
110,-10308.0
111,-3056.75
112,-4945.5
113,-4212.25
114,-3076.25
115,113.0
116,-2923.75
117,-4920.75
118,-2691.5
119,-3764.5
120,-3694.75
121,233.75
122,-6622.0
123,-5898.5
124,-3750.75
125,-8478.0
126,-2185.0
127,-7739.0
128,-8968.75
129,-379.0
130,-964.0
131,-7069.5
132,-4649.5
133,-6797.0
134,-4352.0
135,-30.75
136,-6620.25
137,-383.25
138,-2432.0
139,-3728.25
140,-3575.0
141,-3167.75
142,-532.75
143,-1356.0
144,-4737.0
145,-3153.25
146,457.25
147,-628.0
148,-3801.25
149,-5879.0
150,-1821.5
151,-5961.75
152,-3352.5
153,-1017.75
154,-1822.25
155,-1377.5
156,-6436.75
157,-2659.75
158,-4697.75
159,-4882.25
160,-206.0
161,-1111.5
162,-4573.0
163,-5219.5
164,-2780.0
165,-5133.75
166,-5266.0
167,178.25
168,-2557.5
169,-2331.75
170,-4216.5
171,2257.0
172,-2398.25
173,-1918.5
174,-1800.5
175,-1665.0
176,-2696.0
177,-6463.0
178,-792.0
179,-3117.25
180,-9279.0
181,-3402.75
182,-258.0
183,1346.0
184,-1735.75
185,551.25
186,-4556.0
187,-950.5
188,-2418.0
189,-3870.0
190,-5702.25
191,-3933.0
192,-1305.75
193,-4511.75
194,-10906.0
195,-7026.5
196,-4912.25
197,-2259.5
198,-4148.75
199,-2859.5
200,-1880.5
201,-3387.0
202,-1416.25
203,-5064.5
204,535.25
205,-2838.0
206,-2386.75
207,1097.5
208,-4447.0
209,-3559.25
210,-1152.0
211,-887.75
212,-2536.25
213,1094.75
214,-4444.25
215,-1073.5
216,-1226.0
217,-817.0
218,-8397.0
219,798.0
220,-4763.5
221,-1945.75
222,-3464.0
223,-1767.5
224,1639.25
225,-3035.0
226,-1583.75
227,-1929.25
228,-2999.75
229,-301.75
230,-1844.25
231,-2264.0
232,-1008.75
233,351.5
234,196.0
235,-7938.75
236,-4400.5
237,-2899.75
238,-11869.5
239,164.5
240,307.0
241,-5350.75
242,-485.75
243,-3292.5
244,-5723.75
245,-2422.25
246,-2270.25
247,-6897.25
248,-4752.75
249,-720.25
250,-5526.75
251,-238.0
252,-1138.5
253,-748.25
254,-230.5
255,-2921.75
256,-2180.5
257,-5157.0
258,101.0
259,-3119.0
260,-3823.25
261,-1545.0
262,-2727.25
263,-10198.75
264,-5065.25
265,-674.5
266,-3397.75
267,1203.0
268,752.5
269,-10427.75
270,-2596.75
271,119.5
272,87.25
273,2089.75
274,856.0
275,-2149.75
276,2467.0
277,670.25
278,-2711.0
279,-4174.25
280,-1910.25
281,-266.0
282,695.25
283,-1531.75
284,-2522.25
285,-1344.0
286,-1856.5
287,-2266.5
288,-406.25
289,378.25
290,-1492.75
291,149.25
292,-2676.25
293,733.25
294,-6921.25
295,-753.75
296,1213.75
297,-6197.5
298,-2363.25
299,-1303.0
300,-5714.0
301,-3683.25
302,-1204.5
303,4191.0
304,-2142.5
305,2455.25
306,2383.75
307,-962.5
308,-846.75
309,-3571.0
310,201.5
311,-4277.0
312,-4592.25
313,1996.0
314,653.25
315,-2529.0
316,-4309.25
317,-354.5
318,-5691.0
319,103.5
320,-1855.25
321,-7187.25
322,2557.25
323,-483.5
324,-1007.5
325,395.75
326,900.25
327,-6549.0
328,-3704.25
329,-2972.25
330,1361.0
331,-1626.25
332,1994.25
333,990.5
334,-24.5
335,781.5
336,1303.25
337,-3001.25
338,-1852.0
339,-2224.25
340,-3561.5
341,-2447.0
342,-6835.75
343,-2905.75
344,1179.75
345,-1392.25
346,-3540.25
347,-2160.75
348,-21.5
349,-72.0
350,-3228.5
351,-13574.5
352,-3009.75
353,-2439.0
354,-3991.0
355,-865.25
356,3169.0
357,-6566.0
358,-6878.5
359,-1675.5
360,-3588.25
361,-2855.75
362,396.5
363,-620.25
364,4480.0
365,724.75
366,2729.0
367,-970.0
368,-1340.5
369,-3020.5
370,423.25
371,594.5
372,-1234.75
373,1028.5
374,-4544.5
375,633.5
376,-2823.25
377,-806.0
378,-911.75
379,-3698.25
380,-3243.25
381,-1701.25
382,-5139.0
383,656.25
384,1908.5
385,1648.25
386,-5802.0
387,134.25
388,-3659.25
389,-2734.0
390,-5401.5
391,-5513.0
392,-2579.25
393,-7084.25
394,-5880.75
395,1002.5
396,-1024.75
397,606.5
398,-2011.5
399,75.25
400,1337.0
401,-4368.5
402,-2201.5
403,646.5
404,1161.25
405,198.25
406,-337.25
407,-3303.75
408,-1858.25
409,-3248.75
410,2097.25
